�����Ͻ�,���޴ɷ�(MW),�������(MW),�ִ뿹������(MW),���޿����(MW),���޿�����(%),������(MW),�������(%)
20250204023500,107869.0,65418.8,87800.0,42450.6,64.8906,11850.9,17.6954
20250204024000,107875.0,65457.2,87800.0,42417.3,64.8017,11478.8,17.0438
20250204024500,107860.0,65268.3,87800.0,42592.0,65.2567,11677.9,17.3881
20250204025000,107835.0,65004.1,87800.0,42831.1,65.8899,11929.3,17.8324
20250204025500,107825.0,65198.5,87800.0,42626.5,65.3796,11818.8,17.6171
20250204030000,107823.0,65158.0,87800.0,42665.0,65.4792,11870.3,17.7044
20250204030500,107858.0,65108.2,87800.0,42749.8,65.6597,11971.6,17.8685
20250204031000,107863.0,64696.8,87800.0,43165.9,66.7202,12360.5,18.5624
20250204031500,107850.0,64731.3,87800.0,43118.5,66.6114,12301.5,18.4657
20250204032000,107843.0,64762.9,87800.0,43080.3,66.5201,12308.0,18.4673
20250204032500,107854.0,64851.5,87800.0,43002.7,66.3095,12266.5,18.3794
20250204033000,107845.0,65166.5,87800.0,42678.4,65.4913,11979.1,17.8656
20250204033500,107846.0,64993.0,87800.0,42853.3,65.9353,12128.1,18.1341
20250204034000,107828.0,65119.3,87800.0,42708.4,65.5849,12072.5,18.0161
20250204034500,107828.0,64766.8,87800.0,43061.4,66.4869,12387.4,18.5847
20250204035000,107819.0,64791.2,87800.0,43028.2,66.4105,12366.2,18.5465
20250204035500,107820.0,64821.7,87800.0,42998.5,66.3335,12391.6,18.5768
20250204040000,107833.0,64964.4,87800.0,42868.6,65.9878,12631.2,18.8948
20250204040500,107852.0,64738.5,87800.0,43113.8,66.5968,12954.0,19.443
20250204041000,107858.0,64989.2,87800.0,42868.6,65.9626,12795.0,19.1336
20250204041500,107866.0,65183.8,87800.0,42682.5,65.4802,12739.4,18.9956
20250204042000,107882.0,65042.7,87800.0,42839.4,65.8634,12898.0,19.2722
20250204042500,107908.0,65273.9,87800.0,42634.3,65.316,12781.0,19.0328
20250204043000,107915.0,65317.9,87800.0,42596.7,65.2144,12628.4,18.7934
20250204043500,107878.0,65341.8,87800.0,42536.3,65.0981,12845.7,19.1093
20250204044000,107876.0,65446.4,87800.0,42430.0,64.8317,12805.4,19.0207
20250204044500,107858.0,65508.5,87800.0,42349.5,64.6473,12879.3,19.1128
20250204045000,107836.0,65660.8,87800.0,42175.0,64.2316,12697.2,18.7999
20250204045500,107825.0,65654.1,87800.0,42170.7,64.2317,12821.4,18.9862
20250204050000,107796.0,65888.4,87800.0,41907.9,63.6044,12756.5,18.8251
20250204050500,107862.0,66084.8,87800.0,41777.3,63.2177,12844.8,18.9003
20250204051000,107829.0,66204.5,87800.0,41624.4,62.8726,12879.5,18.9183
20250204051500,107832.0,66421.7,87800.0,41410.1,62.3442,12794.0,18.7326
20250204052000,107844.0,66607.3,87800.0,41236.7,61.9102,12688.2,18.5272
20250204052500,107856.0,66982.2,87800.0,40873.6,61.0215,12612.5,18.4058
20250204053000,107853.0,67065.9,87800.0,40787.4,60.8169,13120.1,19.125
20250204053500,107910.0,67260.9,87800.0,40648.8,60.4345,13444.5,19.5412
20250204054000,107930.0,67464.8,87800.0,40465.6,59.9803,13896.2,20.138
20250204054500,107933.0,67852.8,87800.0,40080.7,59.07,14147.6,20.3875
20250204055000,107951.0,67933.5,87800.0,40017.8,58.9073,14259.9,20.527
20250204055500,107941.0,68037.4,87800.0,39903.7,58.6497,14596.3,20.9791
20250204060000,107935.0,68678.6,87800.0,39256.9,57.1603,14177.7,20.2659
20250204060500,107934.0,69167.9,87800.0,38766.2,56.0466,13919.3,19.7584
20250204061000,107929.0,69718.0,87800.0,38210.7,54.8075,13499.4,19.0133
20250204061500,107921.0,70218.5,87800.0,37702.5,53.6931,13632.4,19.0663
20250204062000,107916.0,70730.6,87800.0,37185.4,52.5733,13233.5,18.4615
20250204062500,107955.0,70975.1,87800.0,36980.0,52.1027,13620.8,18.9371
20250204063000,107962.0,71119.7,87800.0,36842.5,51.8035,14408.7,20.0645
20250204063500,107971.0,71708.5,87800.0,36262.8,50.5698,14405.8,20.0024
20250204064000,107963.0,72177.6,87800.0,35785.7,49.58,13911.3,19.2738
20250204064500,107985.0,72358.9,87800.0,35626.5,49.2358,14628.7,20.2169
20250204065000,107999.0,72902.6,87800.0,35096.5,48.1417,14563.9,19.9772
20250204065500,107999.0,73511.7,87800.0,34487.5,46.9144,14511.3,19.7402
20250204070000,108021.0,73955.8,87800.0,34065.6,46.062,14431.0,19.5131
20250204070500,108001.0,74984.8,87800.0,33016.0,44.0303,14721.0,19.632
20250204071000,108012.0,75647.1,87800.0,32365.2,42.7844,14623.2,19.3308
20250204071500,108015.0,76263.0,87800.0,31751.7,41.6345,15075.2,19.7674
20250204072000,108022.0,76776.7,87800.0,31245.0,40.696,14503.4,18.8904
20250204072500,107989.0,77510.9,87800.0,30478.5,39.3216,13679.7,17.6488
20250204073000,108990.0,77816.9,87800.0,31173.2,40.0596,13900.4,17.8629
20250204073500,108950.0,78546.4,87800.0,30403.2,38.7073,13586.1,17.2969
20250204074000,108943.0,79161.5,87800.0,29781.8,37.6216,13860.8,17.5095
20250204074500,108950.0,79890.5,87800.0,29059.0,36.3736,14199.3,17.7735
20250204075000,109515.0,80604.6,87800.0,28910.8,35.8674,14418.9,17.8884
20250204075500,109525.0,81120.8,87800.0,28403.9,35.0143,13834.1,17.0537
20250204080000,109548.0,82032.4,87800.0,27515.5,33.5422,13481.7,16.4345
20250204080500,108625.0,82813.6,87800.0,25811.6,31.1683,12456.6,15.0418
20250204081000,108653.0,83274.1,87800.0,25379.2,30.4766,12645.3,15.1851
20250204081500,108701.0,83979.3,87800.0,24722.2,29.4384,12499.3,14.8837
20250204082000,108734.0,84528.5,87800.0,24205.8,28.6363,12694.4,15.0178
20250204082500,108810.0,84831.3,87800.0,23978.7,28.2664,13127.2,15.4745
20250204083000,108862.0,85428.8,87800.0,23433.5,27.4305,12681.0,14.8439
20250204083500,108908.0,86155.0,87800.0,22753.1,26.4095,12301.8,14.2786
20250204084000,108975.0,86704.3,87800.0,22270.6,25.6857,11946.6,13.7785
20250204084500,109082.0,87311.3,87800.0,21770.8,24.9347,11467.2,13.1337
20250204085000,109176.0,87617.4,87800.0,21558.1,24.6048,11356.8,12.9618
20250204085500,109249.0,87711.1,87800.0,21537.7,24.5553,11348.6,12.9358
20250204090000,109275.0,87436.3,87800.0,21839.2,24.9772,11665.2,13.2775
20250204090500,109367.0,86868.2,87800.0,22498.4,25.8995,11906.2,13.6378
20250204091000,109464.0,86773.1,87800.0,22690.7,26.1495,12226.5,14.0206
20250204091500,109564.0,86776.2,87800.0,22787.6,26.2602,12135.6,13.9158
20250204092000,109678.0,86721.8,87800.0,22956.0,26.4708,12578.7,14.4327
20250204092500,109748.0,86456.1,87800.0,23291.8,26.9407,12921.2,14.8711
20250204093000,109845.0,86503.5,87800.0,23341.9,26.9838,13056.9,15.0195
20250204093500,109963.0,86364.9,87800.0,23597.8,27.3233,12892.8,14.854
20250204094000,109993.0,86266.5,87800.0,23727.0,27.5043,13249.0,15.2816
20250204094500,110090.0,85922.9,87800.0,24167.5,28.127,13514.8,15.651
20250204095000,110111.0,85892.7,87800.0,24218.0,28.1957,13885.9,16.0855
20250204095500,110278.0,85686.3,87800.0,24591.3,28.6993,12991.5,15.0853
20250204100000,110358.0,85280.2,87800.0,25077.9,29.4064,13434.2,15.6743
20250204100500,110240.0,84962.8,87800.0,25277.5,29.7512,13533.3,15.8482
20250204101000,110259.0,84616.3,87800.0,25643.0,30.305,13711.4,16.122
20250204101500,110380.0,84622.9,87800.0,25756.6,30.4369,13669.7,16.0716
20250204102000,110351.0,84392.4,87800.0,25958.3,30.759,13647.3,16.089
20250204102500,110431.0,84712.9,87800.0,25718.2,30.3593,13406.6,15.7454
20250204103000,110516.0,84425.2,87800.0,26091.0,30.9043,13484.0,15.8898
20250204103500,110592.0,84314.6,87800.0,26277.5,31.166,12867.9,15.1839
20250204104000,110636.0,83986.0,87800.0,26650.1,31.7316,12173.6,14.4209
20250204104500,110693.0,83859.9,87800.0,26832.7,31.997,12216.8,14.494
20250204105000,110756.0,83529.8,87800.0,27225.8,32.5941,12239.6,14.5775
20250204105500,110745.0,83364.9,87800.0,27379.9,32.8434,11847.8,14.1391
20250204110000,110800.0,83225.2,87800.0,27574.8,33.1327,11807.3,14.1144
20250204110500,110874.0,82959.4,87800.0,27914.4,33.6483,12019.7,14.4138
20250204111000,110897.0,82751.5,87800.0,28145.4,34.0119,12040.9,14.4761
20250204111500,110882.0,82468.9,87800.0,28413.0,34.453,12275.0,14.8072
20250204112000,111057.0,81891.0,87800.0,29166.1,35.6157,12670.8,15.3916
20250204112500,111212.0,81856.4,87800.0,29355.5,35.8622,12822.2,15.5825
20250204113000,111202.0,81365.7,87800.0,29836.3,36.6694,12908.5,15.7814
20250204113500,111227.0,81087.2,87800.0,30139.7,37.1695,13067.4,16.0302
20250204114000,111216.0,80776.1,87800.0,30439.8,37.6841,13422.1,16.5289
20250204114500,111230.0,80360.7,87800.0,30869.7,38.4139,13887.4,17.1889
20250204115000,111352.0,79870.8,87800.0,31481.6,39.4157,14593.5,18.1698
20250204115500,111240.0,79037.4,87800.0,32202.6,40.7435,14990.2,18.7728
20250204120000,111269.0,78367.8,87800.0,32901.2,41.9831,15607.4,19.6538
20250204120500,111408.0,77501.3,87800.0,33906.5,43.7496,16016.8,20.2078
20250204121000,111456.0,77115.1,87800.0,34341.1,44.5322,16060.5,20.2682
20250204121500,111510.0,76840.2,87800.0,34669.6,45.119,16248.5,20.4215
20250204122000,110865.0,76964.0,87800.0,33900.7,44.0475,15869.1,19.9142
20250204122500,110798.0,76833.1,87800.0,33964.8,44.206,15938.0,20.0335
20250204123000,110976.0,76476.2,87800.0,34499.6,45.1116,16433.9,20.7489
20250204123500,111055.0,76395.2,87800.0,34660.0,45.3693,16637.8,21.0297
20250204124000,111131.0,76279.2,87800.0,34852.3,45.6904,16821.3,21.2917
20250204124500,111053.0,76512.6,87800.0,34540.4,45.1434,16553.8,20.8924
20250204125000,111202.0,76655.2,87800.0,34546.5,45.0674,16556.9,20.8598
20250204125500,111309.0,77267.3,87800.0,34041.5,44.0568,16063.5,20.1877
20250204130000,111478.0,77597.7,87800.0,33880.5,43.6617,15941.4,19.9536
20250204130500,111264.0,78758.4,87800.0,32505.8,41.2728,14530.5,18.0753
20250204131000,111422.0,79046.6,87800.0,32375.3,40.9572,14664.0,18.1768
20250204131500,111241.0,79020.8,87800.0,32220.3,40.7745,14795.1,18.403
20250204132000,111607.0,79048.6,87800.0,32558.0,41.1873,15400.9,19.1502
20250204132500,111405.0,78977.0,87800.0,32427.5,41.0594,15327.7,19.0768
20250204133000,111459.0,79569.9,87800.0,31889.0,40.0767,14795.5,18.2803
20250204133500,111344.0,79755.1,87800.0,31588.8,39.6073,14576.6,18.0368
20250204134000,111229.0,79706.2,87800.0,31522.5,39.5484,14843.8,18.3794
20250204134500,111205.0,79680.7,87800.0,31524.4,39.5635,14770.3,18.2937
20250204135000,111308.0,79817.0,87800.0,31490.6,39.4535,14820.4,18.3253
20250204135500,111189.0,80041.2,87800.0,31148.2,38.9152,14571.8,18.0524
20250204140000,111135.0,80341.7,87800.0,30793.6,38.3282,14284.6,17.687
20250204140500,111960.0,80435.3,87800.0,31524.5,39.1923,14795.9,18.2989
20250204141000,111724.0,80366.5,87800.0,31357.5,39.0181,14626.4,18.1049
20250204141500,111505.0,80354.2,87800.0,31151.2,38.7673,14646.9,18.1337
20250204142000,111530.0,80437.5,87800.0,31092.4,38.6541,14712.0,18.1946
20250204142500,111588.0,80574.7,87800.0,31013.1,38.4899,14928.7,18.432
20250204143000,111356.0,80580.7,87800.0,30775.8,38.1925,15126.7,18.6749
20250204143500,111307.0,80558.5,87800.0,30748.7,38.1695,15143.3,18.7006
20250204144000,111241.0,80607.7,87800.0,30633.7,38.0035,15327.3,18.9161
20250204144500,111147.0,81123.7,87800.0,30022.9,37.0088,14879.9,18.2482
20250204145000,111140.0,80984.1,87800.0,30155.7,37.2366,15059.6,18.4999
20250204145500,111116.0,81011.9,87800.0,30104.4,37.1605,15071.9,18.5091
20250204150000,111150.0,81218.9,87800.0,29931.3,36.8527,14775.4,18.0982
20250204150500,111253.0,80774.5,87800.0,30478.2,37.7324,15386.9,18.9507
20250204151000,111078.0,80900.8,87800.0,30177.6,37.302,15403.1,18.9412
20250204151500,111287.0,81430.0,87800.0,29857.4,36.6663,15145.8,18.5051
20250204152000,111124.0,81847.6,87800.0,29276.8,35.7699,14742.1,17.9207
20250204152500,110960.0,82228.2,87800.0,28732.2,34.942,14605.6,17.6721
20250204153000,111001.0,82303.7,87800.0,28697.3,34.8676,15024.4,18.1626
20250204153500,110890.0,82419.8,87800.0,28469.8,34.5425,14942.9,18.0386
20250204154000,110863.0,82591.9,87800.0,28271.4,34.2302,14666.3,17.668
20250204154500,110808.0,83177.9,87800.0,27630.3,33.2183,13996.3,16.7431
20250204155000,110838.0,83414.1,87800.0,27423.4,32.8762,13750.0,16.4023
20250204155500,110673.0,83518.8,87800.0,27154.7,32.5133,13764.7,16.3992
20250204160500,110370.0,83312.3,87800.0,27058.2,32.4781,13965.6,16.763
20250204161000,110277.0,83391.8,87800.0,26884.9,32.2393,13828.5,16.5825
20250204161500,110343.0,84076.7,87800.0,26266.0,31.2405,13416.1,15.9569
20250204162000,110292.0,84285.0,87800.0,26007.2,30.8562,13146.6,15.5978
20250204162500,110237.0,84409.0,87800.0,25827.7,30.5983,12608.6,14.9375
20250204163000,110191.0,84724.8,87800.0,25466.4,30.0578,11932.5,14.0838
20250204163500,110051.0,85155.6,87800.0,24895.2,29.2349,11578.6,13.5969
20250204164000,109910.0,85349.4,87800.0,24560.6,28.7765,11359.2,13.309
20250204164500,109773.0,85510.4,87800.0,24262.3,28.3736,11192.0,13.0885
20250204165000,109667.0,85592.9,87800.0,24073.8,28.1259,10537.8,12.3116
20250204165500,109546.0,85794.7,87800.0,23751.2,27.6838,9944.1,11.5906
20250204170000,109417.0,85662.4,87800.0,23754.9,27.7308,9996.51,11.6697
20250204170500,110243.0,85553.1,87800.0,24689.6,28.8588,11345.4,13.2613
20250204171000,110137.0,85552.9,87800.0,24584.3,28.7358,11537.6,13.4859
20250204171500,110011.0,85737.6,87800.0,24273.3,28.3111,10880.7,12.6907
20250204172000,109914.0,85791.4,87800.0,24122.6,28.1177,11516.3,13.4236
20250204172500,109793.0,85705.9,87800.0,24087.3,28.1046,11397.8,13.2987
20250204173000,109707.0,85880.8,87800.0,23826.0,27.7431,10949.8,12.75
20250204173500,109613.0,85836.8,87800.0,23776.6,27.6997,11283.5,13.1453
20250204174000,109557.0,85911.0,87800.0,23645.6,27.5233,11090.9,12.9097
20250204174500,109492.0,85943.3,87800.0,23548.8,27.4005,11092.8,12.9072
20250204175000,109873.0,85800.7,87800.0,24072.7,28.0565,11378.4,13.2614
20250204175500,109828.0,85622.8,87800.0,24205.0,28.2693,11092.2,12.9548
20250204180000,109806.0,85293.9,87800.0,24512.5,28.7388,11145.0,13.0666
20250204180500,109907.0,85222.9,87800.0,24684.2,28.9643,11321.2,13.2842
20250204181000,109876.0,85332.0,87800.0,24544.1,28.7631,11166.6,13.086
20250204181500,109915.0,85379.9,87800.0,24535.1,28.7364,11138.2,13.0454
20250204182000,109947.0,85477.6,87800.0,24469.2,28.6264,11051.4,12.929
20250204182500,109953.0,85330.0,87800.0,24623.4,28.8567,11172.7,13.0936
20250204183000,109943.0,85443.4,87800.0,24499.3,28.6731,10966.1,12.8344
20250204183500,109938.0,85284.1,87800.0,24653.5,28.9075,10809.7,12.6749
20250204184000,109925.0,84951.5,87800.0,24973.7,29.3976,10931.8,12.8683
20250204184500,109915.0,84643.8,87800.0,25271.0,29.8558,10702.8,12.6445
20250204185000,109922.0,84431.6,87800.0,25490.3,30.1905,10667.4,12.6343
20250204185500,109894.0,84395.3,87800.0,25499.0,30.2137,10758.3,12.7475
20250204190000,109878.0,84277.9,87800.0,25600.3,30.3761,10912.3,12.948
20250204190500,109943.0,84172.3,87800.0,25770.4,30.6162,11196.5,13.3019
20250204191000,109952.0,83856.3,87800.0,26095.8,31.1196,11504.2,13.719
20250204191500,109943.0,83742.5,87800.0,26200.2,31.2866,11635.0,13.8938
20250204192000,109923.0,83603.0,87800.0,26319.9,31.482,11551.3,13.8169
20250204192500,109893.0,83628.8,87800.0,26264.2,31.4056,10939.6,13.0811
20250204193000,109868.0,83417.0,87800.0,26450.9,31.7092,11121.7,13.3327
20250204193500,109877.0,83073.5,87800.0,26803.9,32.2654,11492.4,13.834
20250204194000,109850.0,82599.7,87800.0,27250.5,32.9911,11814.4,14.3032
20250204194500,109818.0,82441.1,87800.0,27377.1,33.208,10782.5,13.0791
20250204195000,109832.0,82334.9,87800.0,27497.4,33.397,10539.4,12.8006
20250204195500,109863.0,81942.9,87800.0,27920.1,34.0727,10785.4,13.162
20250204200000,109821.0,81446.8,87800.0,28374.0,34.8374,10762.0,13.2135
20250204200500,109808.0,80954.9,87800.0,28853.5,35.6415,11045.4,13.6439
20250204201000,109804.0,80510.1,87800.0,29294.2,36.3858,11150.5,13.8498
20250204201500,109740.0,80296.5,87800.0,29443.8,36.6688,11305.2,14.0793
20250204202000,109665.0,80130.8,87800.0,29534.2,36.8575,11055.0,13.7962
20250204202500,109665.0,79932.1,87800.0,29732.4,37.197,10833.0,13.5527
20250204203000,109673.0,79705.0,87800.0,29967.6,37.5981,10955.1,13.7446
20250204203500,109139.0,79580.4,87800.0,29558.8,37.1433,10700.8,13.4466
20250204204000,109106.0,79228.9,87800.0,29876.6,37.7092,11009.6,13.896
20250204204500,109101.0,79063.3,87800.0,30037.8,37.9921,10679.5,13.5075
20250204205000,109078.0,78593.3,87800.0,30484.7,38.788,10944.7,13.9258
20250204205500,109067.0,78385.8,87800.0,30681.7,39.1419,10887.8,13.89
20250204210000,109068.0,78086.3,87800.0,30981.6,39.6762,11103.7,14.2198
20250204210500,109350.0,77533.2,87800.0,31817.3,41.037,11729.7,15.1287
20250204211000,109339.0,77428.0,87800.0,31911.3,41.2142,11847.1,15.3009
20250204211500,109326.0,77656.0,87800.0,31670.0,40.7824,11704.8,15.0726
20250204212000,109272.0,77189.2,87800.0,32082.9,41.564,12117.5,15.6984
20250204212500,109247.0,76888.5,87800.0,32358.8,42.0853,12261.9,15.9476
20250204213000,109228.0,76545.0,87800.0,32682.7,42.6974,12448.1,16.2624
20250204213500,109231.0,76373.7,87800.0,32857.3,43.0217,12619.1,16.5228
20250204214000,109212.0,75966.9,87800.0,33245.1,43.7626,13013.5,17.1305
20250204214500,109189.0,75776.6,87800.0,33412.6,44.0936,13154.5,17.3596
20250204215000,109162.0,75533.8,87800.0,33628.0,44.5205,13357.7,17.6843
20250204215500,109164.0,75433.3,87800.0,33730.8,44.716,13260.4,17.579
20250204220000,109161.0,75516.9,87800.0,33644.4,44.5522,13119.5,17.373
20250204220500,109007.0,76013.8,87800.0,32992.8,43.4037,12418.3,16.3369
20250204221000,108972.0,75950.2,87800.0,33022.0,43.4784,12205.8,16.0708
20250204221500,108914.0,75852.3,87800.0,33061.8,43.5871,11966.8,15.7764
20250204222000,108823.0,75884.5,87800.0,32938.4,43.406,11817.1,15.5724
20250204222500,108787.0,75725.8,87800.0,33061.4,43.6593,11483.7,15.1648
20250204223000,108829.0,75393.4,87800.0,33435.6,44.3482,11672.6,15.4822
20250204223500,108824.0,74886.8,87800.0,33937.5,45.3183,11503.5,15.3612
20250204224000,108805.0,74902.6,87800.0,33902.8,45.2626,11094.9,14.8124
20250204224500,108795.0,74832.2,87800.0,33962.9,45.3853,11051.8,14.7688
20250204225000,108802.0,74789.0,87800.0,34012.6,45.4781,10993.7,14.6996
20250204225500,108806.0,74563.0,87800.0,34243.1,45.9251,11043.5,14.8109
20250204230000,108779.0,74698.2,87800.0,34081.1,45.6251,10407.7,13.9331
20250204230500,108859.0,75420.0,87800.0,33439.3,44.3374,9693.29,12.8524
20250204231000,108837.0,75613.0,87800.0,33223.9,43.9393,9425.21,12.4651
20250204231500,108845.0,75378.1,87800.0,33467.3,44.3993,9571.49,12.698
20250204232000,108750.0,75043.2,87800.0,33707.0,44.9168,9830.24,13.0994
20250204232500,108781.0,75102.6,87800.0,33678.5,44.8433,9672.09,12.8785
20250204233000,108770.0,74655.9,87800.0,34114.3,45.6954,9869.92,13.2206
20250204233500,108744.0,74490.2,87800.0,34253.6,45.984,9932.02,13.3333
20250204234000,108757.0,74032.7,87800.0,34724.6,46.9044,9892.62,13.3625
20250204234500,108735.0,73727.0,87800.0,35007.8,47.483,10350.3,14.0386
20250204235000,108731.0,73732.1,87800.0,34998.7,47.4673,10052.6,13.6339
20250204235500,108739.0,73139.4,87800.0,35599.1,48.673,10406.7,14.2287
20250205000000,108764.0,72679.2,89600.0,36084.6,49.6491,10818.6,14.8854
20250205000500,107833.0,72202.8,88800.0,35630.2,49.3474,11046.9,15.2998
20250205001000,107818.0,71900.3,88800.0,35917.9,49.9551,10806.6,15.03
20250205001500,107779.0,71667.8,88800.0,36111.3,50.3871,10930.1,15.251
20250205002000,107767.0,71263.7,88800.0,36503.3,51.2229,11160.7,15.6612
20250205002500,107753.0,71253.5,88800.0,36499.1,51.2242,10780.2,15.1293
20250205003000,107751.0,70804.3,88800.0,36946.3,52.1809,11123.5,15.7102
20250205003500,107763.0,70746.1,88800.0,37016.8,52.3234,11267.3,15.9264
20250205004000,107767.0,70426.8,88800.0,37340.4,53.0202,11332.6,16.0913
20250205004500,107775.0,70014.5,88800.0,37760.7,53.9327,11713.8,16.7305
20250205005000,107791.0,70112.8,88800.0,37678.5,53.7399,11487.7,16.3845
20250205005500,107768.0,69918.8,88800.0,37849.2,54.133,11644.2,16.6538
20250205010000,107755.0,69336.9,88800.0,38417.9,55.4075,12369.6,17.8398
20250205010500,107756.0,69281.6,88800.0,38474.0,55.5328,12376.0,17.8633
20250205011000,107650.0,68979.7,88800.0,38670.7,56.0609,12300.5,17.832
20250205011500,107653.0,68618.8,88800.0,39034.1,56.8854,11858.7,17.2821
20250205012000,107678.0,68710.1,88800.0,38968.1,56.7139,12046.5,17.5323
20250205012500,107675.0,68687.2,88800.0,38987.3,56.7606,11981.1,17.443
20250205013000,107670.0,68239.8,88800.0,39430.2,57.7819,12437.8,18.2266
20250205013500,107674.0,68146.9,88800.0,39526.8,58.0023,12496.0,18.3368
20250205014000,107685.0,68005.1,88800.0,39679.8,58.3483,12630.5,18.5729
20250205014500,107666.0,67933.0,88800.0,39733.5,58.4893,12712.2,18.7129
20250205015000,107674.0,67877.4,88800.0,39796.6,58.6301,12741.8,18.7701
20250205015500,107660.0,67392.5,88800.0,40267.2,59.7502,12907.7,19.0803
20250205020000,107670.0,67461.8,88800.0,40208.0,59.6011,12337.7,18.1151
20250205020500,106834.0,67343.8,88800.0,39490.0,58.6394,12303.7,18.0964
20250205021000,106857.0,67234.6,88800.0,39622.7,58.932,12515.0,18.4367
20250205021500,106810.0,67001.1,88800.0,39809.2,59.4157,12597.4,18.5518
20250205022000,106783.0,66858.9,88800.0,39924.5,59.7145,12685.7,18.7002
20250205022500,106756.0,67033.3,88800.0,39722.8,59.2583,12253.2,18.0011
20250205023000,106772.0,66769.5,88800.0,40002.9,59.912,12534.7,18.431
20250205023500,106799.0,66890.0,88800.0,39908.8,59.6633,12484.6,18.3257
20250205024000,106780.0,66878.9,88800.0,39901.6,59.6625,12446.2,18.257
20250205024500,106763.0,66597.2,88800.0,40165.9,60.3116,12462.7,18.2811
20250205025000,106773.0,66448.0,88800.0,40325.0,60.6866,12671.4,18.6277
20250205025500,106781.0,66475.2,88800.0,40305.7,60.6326,12696.6,18.6579
20250205030000,106811.0,66277.3,88800.0,40533.8,61.1579,12934.2,19.0619
20250205030500,106858.0,66341.6,88800.0,40516.5,61.0725,12813.5,18.8663
20250205031000,106865.0,66412.4,88800.0,40452.3,60.9107,12786.6,18.8076
20250205031500,106854.0,66227.8,88800.0,40626.1,61.343,12886.4,19.0062
20250205032000,106848.0,66089.1,88800.0,40759.1,61.673,13092.3,19.349
20250205032500,106837.0,65816.0,88800.0,41021.2,62.3271,13445.8,19.9519
20250205033000,106827.0,65926.4,88800.0,40901.1,62.0405,13282.7,19.6791
20250205033500,106809.0,65863.8,88800.0,40944.9,62.166,13373.0,19.8299
20250205034000,106820.0,65822.2,88800.0,40997.8,62.2857,13396.3,19.8774
20250205034500,106814.0,65931.0,88800.0,40882.8,62.0084,13375.5,19.8153
20250205035000,106811.0,66048.4,88800.0,40762.8,61.7166,13254.8,19.602
20250205035500,106774.0,65826.1,88800.0,40948.1,62.2064,13415.4,19.9043
20250205040000,106769.0,65704.2,88800.0,41065.2,62.5,13542.8,20.1299
20250205040500,106845.0,65983.7,88800.0,40861.8,61.9272,13327.2,19.7291
20250205041000,106838.0,66071.0,88800.0,40767.3,61.7023,13192.4,19.5039
20250205041500,106813.0,65818.1,88800.0,40995.3,62.2858,13501.0,20.034
20250205042000,106824.0,65970.3,88800.0,40853.3,61.9268,13455.8,19.9224
